Year,NDVI_district,NDVI_district_crop_mask,Obs_yield,Total_production,Total_area,Irrigated_area,Irrigated_production,Unirrigated_area,Unirrigated_production,Simulated_yield,Simulated_yield_sd,Simulated_yield_allyears,Simulated_yield_allyears_sd,Crop,Province,District_id,District_name_ts
1984,0.268000007,0.280655173,1.086515978,278.8,256.6,NaN,NaN,NaN,NaN,0.8,0.99,0.89,0.87,wheat,Punjab,634,Sialkot
1985,0.301999986,0.338862067,1.152751778,307.9,267.1,NaN,NaN,NaN,NaN,1.51,0.94,1.48,0.91,wheat,Punjab,634,Sialkot
1986,0.31400001,0.395241379,1.379053299,370,268.3,NaN,NaN,NaN,NaN,2.08,0.96,2.05,1.05,wheat,Punjab,634,Sialkot
1987,0.351999998,0.369344828,0.598895028,162.6,271.5,NaN,NaN,NaN,NaN,1.85,0.83,1.79,0.97,wheat,Punjab,634,Sialkot
1988,0.319000006,0.341827587,1.428177883,362.9,254.1,NaN,NaN,NaN,NaN,1.52,0.98,1.51,0.93,wheat,Punjab,634,Sialkot
1989,0.363999993,0.370931033,1.502349256,383.7,255.4,NaN,NaN,NaN,NaN,1.82,0.96,1.8,0.97,wheat,Punjab,634,Sialkot
1990,0.418000013,0.419965519,1.768248175,484.5,274,NaN,NaN,NaN,NaN,2.33,1.06,2.3,1.03,wheat,Punjab,634,Sialkot
1991,0.340000004,0.352310348,1.579742173,428.9,271.5,NaN,NaN,NaN,NaN,1.62,0.98,1.62,0.93,wheat,Punjab,634,Sialkot
1992,0.351999998,0.378310345,1.766203704,305.2,172.8,NaN,NaN,NaN,NaN,1.89,0.95,1.88,0.97,wheat,Punjab,634,Sialkot
1993,0.370999992,0.398620689,1.960136674,344.2,175.6,NaN,NaN,NaN,NaN,2.09,0.98,2.08,0.96,wheat,Punjab,634,Sialkot
1994,0.289000005,0.329206898,1.972487367,351.3,178.1,NaN,NaN,NaN,NaN,1.3,0.94,1.38,0.94,wheat,Punjab,634,Sialkot
1995,0.374000013,0.439344831,2.026790596,370.7,182.9,NaN,NaN,NaN,NaN,2.53,1.05,2.49,1.06,wheat,Punjab,634,Sialkot
1996,0.388000011,0.400517243,2.064676617,373.5,180.9,NaN,NaN,NaN,NaN,2.11,1.02,2.1,1.01,wheat,Punjab,634,Sialkot
1997,0.323000014,0.370172416,2.036252091,365.1,179.3,NaN,NaN,NaN,NaN,1.79,0.96,1.8,0.97,wheat,Punjab,634,Sialkot
1998,0.400999993,0.400482758,2.170224719,386.3,178,NaN,NaN,NaN,NaN,2.11,1,2.1,1.01,wheat,Punjab,634,Sialkot
1999,0.391000003,0.41958621,2.28337981,409.41,179.3,NaN,NaN,NaN,NaN,2.31,1.05,2.29,1.04,wheat,Punjab,634,Sialkot
2000,0.409999996,0.406758621,2.650837696,506.31,191,NaN,NaN,NaN,NaN,2.16,0.98,2.16,1.03,wheat,Punjab,634,Sialkot
2001,0.381000012,0.384793106,2.299896587,444.8,193.4,NaN,NaN,NaN,NaN,1.94,1,1.94,1,wheat,Punjab,634,Sialkot
2002,0.409000009,0.394793105,2.340228634,429.9,183.7,NaN,NaN,NaN,NaN,2.04,0.97,2.04,0.97,wheat,Punjab,634,Sialkot
2003,0.397000015,0.384724141,2.368137783,440,185.8,NaN,NaN,NaN,NaN,1.93,1.01,1.94,0.98,wheat,Punjab,634,Sialkot
2004,0.455000013,0.461965519,2.393408857,464.8,194.2,NaN,NaN,NaN,NaN,2.77,1.06,2.72,1.07,wheat,Punjab,634,Sialkot
2005,0.477999985,0.442482757,2.583930399,504.9,195.4,NaN,NaN,NaN,NaN,2.54,1.09,2.52,1.02,wheat,Punjab,634,Sialkot
2006,0.398000002,0.407724139,2.741985522,530.3,193.4,NaN,NaN,NaN,NaN,2.17,0.97,2.17,1.04,wheat,Punjab,634,Sialkot
2007,0.469999999,0.458655171,2.545864662,507.9,199.5,NaN,NaN,NaN,NaN,2.72,1.12,2.69,1.11,wheat,Punjab,634,Sialkot
2008,0.395999998,0.408137928,2.506889764,509.4,203.2,NaN,NaN,NaN,NaN,2.18,1,2.18,0.97,wheat,Punjab,634,Sialkot
2009,0.441000015,0.464206898,2.572645528,543.6,211.3,NaN,NaN,NaN,NaN,2.78,1.11,2.74,1.07,wheat,Punjab,634,Sialkot
2010,0.351000011,0.378310346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.88,0.94,wheat,Punjab,634,Sialkot
2011,0.423000008,0.441448275,2.642095503,569.9,215.7,564.1,212.1,5.8,3.6,2.52,1.08,2.51,1.08,wheat,Punjab,634,Sialkot
2012,0.409999996,0.429068964,2.905155642,597.3,205.6,597.3,205.6,0,0,2.38,0.98,2.39,1.07,wheat,Punjab,634,Sialkot
2013,0.43599999,0.448137929,2.995577396,609.6,203.5,609.6,203.5,0,0,2.57,1.07,2.58,1.09,wheat,Punjab,634,Sialkot
2014,0.432000011,0.442517243,3.01860687,632.7,209.6,628.7,207.2,4,2.4,2.51,1.02,2.52,1.03,wheat,Punjab,634,Sialkot
2015,0.375999987,0.398482757,1.711039576,361.44,211.24,361.61,211.24,0,0,2.1,1.01,2.08,0.98,wheat,Punjab,634,Sialkot
2016,0.414000005,0.39362069,2.448781435,504.4,205.98,504.4,205.98,0,0,2.03,0.97,2.03,1,wheat,Punjab,634,Sialkot
2017,0.425000012,0.451206893,2.563139279,536.26,209.22,536.26,209.22,0,0,2.63,1.06,2.61,1.05,wheat,Punjab,634,Sialkot
2018,0.433999985,0.432931032,2.728230372,554.24,203.15,554.24,203.15,0,0,2.43,1.07,2.43,1.03,wheat,Punjab,634,Sialkot
2019,0.449000001,0.438206895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.48,1.05,wheat,Punjab,634,Sialkot
2020,0.439999998,0.397275862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.07,1.01,wheat,Punjab,634,Sialkot
2021,0.43599999,0.406413793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.16,1.02,wheat,Punjab,634,Sialkot
1982,NaN,NaN,1.61,16.1,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Balochistan,728,Sibi
1983,0.07,0.061628125,1.675438596,19.1,11.4,NaN,NaN,NaN,NaN,1.87,0.3,1.85,0.29,wheat,Balochistan,728,Sibi
1984,0.079300002,0.066203125,1.680327869,20.5,12.2,NaN,NaN,NaN,NaN,1.93,0.31,1.91,0.3,wheat,Balochistan,728,Sibi
1985,0.068000001,0.060148438,1.717948718,20.1,11.7,NaN,NaN,NaN,NaN,1.85,0.28,1.83,0.3,wheat,Balochistan,728,Sibi
1986,0.063900001,0.054584375,1.776923077,23.1,13,NaN,NaN,NaN,NaN,1.77,0.3,1.76,0.27,wheat,Balochistan,728,Sibi
1987,0.0723,0.060134375,1.744360902,23.2,13.3,NaN,NaN,NaN,NaN,1.85,0.3,1.83,0.29,wheat,Balochistan,728,Sibi
1988,0.070400001,0.055367188,1.921428571,26.9,14,NaN,NaN,NaN,NaN,1.77,0.29,1.77,0.27,wheat,Balochistan,728,Sibi
1989,0.082600002,0.06913125,1.916666667,25.3,13.2,NaN,NaN,NaN,NaN,1.96,0.31,1.95,0.31,wheat,Balochistan,728,Sibi
1990,0.0857,0.070120313,1.927007299,26.4,13.7,NaN,NaN,NaN,NaN,1.97,0.31,1.97,0.3,wheat,Balochistan,728,Sibi
1991,0.078500001,0.073154688,2.376712329,34.7,14.6,NaN,NaN,NaN,NaN,2,0.31,2.01,0.33,wheat,Balochistan,728,Sibi
1992,0.086400001,0.080010938,2.272727273,30,13.2,NaN,NaN,NaN,NaN,2.09,0.34,2.1,0.34,wheat,Balochistan,728,Sibi
1993,0.094800001,0.078865625,1.978417266,27.5,13.9,NaN,NaN,NaN,NaN,2.09,0.34,2.08,0.34,wheat,Balochistan,728,Sibi
1994,0.089100001,0.07985,2.134969325,34.8,16.3,NaN,NaN,NaN,NaN,2.1,0.35,2.09,0.33,wheat,Balochistan,728,Sibi
1995,0.086100001,0.076570313,2.176829268,35.7,16.4,NaN,NaN,NaN,NaN,2.05,0.34,2.05,0.32,wheat,Balochistan,728,Sibi
1996,0.0731,0.063220313,2.192546584,35.3,16.1,NaN,NaN,NaN,NaN,1.87,0.29,1.87,0.29,wheat,Balochistan,728,Sibi
1997,0.081900001,0.06285,2.316901408,32.9,14.2,NaN,NaN,NaN,NaN,1.86,0.27,1.87,0.29,wheat,Balochistan,728,Sibi
1998,0.100800001,0.082248438,2.118012422,34.1,16.1,NaN,NaN,NaN,NaN,2.13,0.37,2.13,0.34,wheat,Balochistan,728,Sibi
1999,0.0894,0.078934375,2.351145038,30.8,13.1,NaN,NaN,NaN,NaN,2.07,0.34,2.08,0.34,wheat,Balochistan,728,Sibi
2000,0.0495,0.035584375,1.050724638,14.5,13.8,NaN,NaN,NaN,NaN,1.67,0.25,1.51,0.24,wheat,Balochistan,728,Sibi
2001,0.0582,0.047667188,1.814285714,12.7,7,NaN,NaN,NaN,NaN,1.66,0.27,1.67,0.26,wheat,Balochistan,728,Sibi
2002,0.075700001,0.061696875,1.717948718,13.4,7.8,NaN,NaN,NaN,NaN,1.87,0.31,1.85,0.28,wheat,Balochistan,728,Sibi
2003,0.065899999,0.056675,1.737704918,10.6,6.1,NaN,NaN,NaN,NaN,1.8,0.29,1.79,0.28,wheat,Balochistan,728,Sibi
2004,0.0581,0.037965625,1.802631579,13.7,7.6,NaN,NaN,NaN,NaN,1.49,0.28,1.54,0.25,wheat,Balochistan,728,Sibi
2005,0.0887,0.0689875,1.605504587,17.5,10.9,NaN,NaN,NaN,NaN,1.97,0.29,1.95,0.31,wheat,Balochistan,728,Sibi
2006,0.0796,0.064671875,1.849315068,13.5,7.3,NaN,NaN,NaN,NaN,1.9,0.3,1.89,0.29,wheat,Balochistan,728,Sibi
2007,0.0932,0.083096875,1.908450704,27.1,14.2,NaN,NaN,NaN,NaN,2.16,0.35,2.14,0.34,wheat,Balochistan,728,Sibi
2008,0.074400001,0.0696,1.910344828,27.7,14.5,NaN,NaN,NaN,NaN,1.97,0.31,1.96,0.31,wheat,Balochistan,728,Sibi
2009,0.089599999,0.075395313,1.905405405,28.2,14.8,NaN,NaN,NaN,NaN,2.05,0.33,2.04,0.32,wheat,Balochistan,728,Sibi
2010,0.083,0.065198438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9,0.3,wheat,Balochistan,728,Sibi
2011,0.111300001,0.088315625,1.907894737,29,15.2,29,15.2,0,0,2.26,0.36,2.21,0.36,wheat,Balochistan,728,Sibi
2012,0.089800001,0.075104688,2.122580645,32.9,15.5,32.9,15.5,0,0,2.03,0.34,2.03,0.32,wheat,Balochistan,728,Sibi
2013,0.097400001,0.0741625,2.123076923,27.6,13,27.6,13,0,0,2.02,0.34,2.02,0.32,wheat,Balochistan,728,Sibi
2014,0.075500001,0.062810938,2.125,25.5,12,25.5,12,0,0,1.87,0.29,1.87,0.29,wheat,Balochistan,728,Sibi
2015,0.0846,0.063632813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.88,0.29,wheat,Balochistan,728,Sibi
2016,0.075600001,0.06096875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.84,0.29,wheat,Balochistan,728,Sibi
2017,0.073,0.064017188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.88,0.29,wheat,Balochistan,728,Sibi
2018,0.068800001,0.057532813,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8,0.29,wheat,Balochistan,728,Sibi
2019,0.087699999,0.0658375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.91,0.3,wheat,Balochistan,728,Sibi
2020,0.1016,0.075575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.04,0.32,wheat,Balochistan,728,Sibi
2021,0.0851,0.064940625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9,0.3,wheat,Balochistan,728,Sibi
1982,NaN,NaN,1.702629193,187.8,110.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Sindh,818,Sukkur
1983,0.0274,0.106195833,2.897900763,303.7,104.8,NaN,NaN,NaN,NaN,1.55,0.38,1.73,0.46,wheat,Sindh,818,Sukkur
1984,0.0684,0.1335375,1.857959962,194.9,104.9,NaN,NaN,NaN,NaN,2.18,0.48,2.16,0.47,wheat,Sindh,818,Sukkur
1985,0.050000001,0.168208334,1.890939597,225.4,119.2,NaN,NaN,NaN,NaN,2.73,0.47,2.7,0.54,wheat,Sindh,818,Sukkur
1986,0.051000001,0.109495834,1.997476871,237.5,118.9,NaN,NaN,NaN,NaN,1.76,0.45,1.78,0.45,wheat,Sindh,818,Sukkur
1987,0.0394,0.130716667,1.887780549,227.1,120.3,NaN,NaN,NaN,NaN,2.14,0.47,2.11,0.49,wheat,Sindh,818,Sukkur
1988,0.0318,0.126745833,1.706224066,205.6,120.5,NaN,NaN,NaN,NaN,2.09,0.46,2.05,0.49,wheat,Sindh,818,Sukkur
1989,0.0684,0.1528875,1.82566586,226.2,123.9,NaN,NaN,NaN,NaN,2.49,0.46,2.46,0.52,wheat,Sindh,818,Sukkur
1990,0.046,0.162416667,1.913560666,241.3,126.1,NaN,NaN,NaN,NaN,2.63,0.49,2.61,0.53,wheat,Sindh,818,Sukkur
1991,0.037400001,0.144495833,2.059936909,261.2,126.8,NaN,NaN,NaN,NaN,2.35,0.49,2.33,0.51,wheat,Sindh,818,Sukkur
1992,0.031,0.126583334,2.214285714,282.1,127.4,NaN,NaN,NaN,NaN,2.04,0.47,2.05,0.46,wheat,Sindh,818,Sukkur
1993,0.084599999,0.149970833,2.292573143,305.6,133.3,NaN,NaN,NaN,NaN,2.42,0.48,2.42,0.51,wheat,Sindh,818,Sukkur
1994,0.0588,0.1487,2.184487952,290.1,132.8,NaN,NaN,NaN,NaN,2.41,0.49,2.4,0.5,wheat,Sindh,818,Sukkur
1995,0.061000001,NaN,2.509969325,327.3,130.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Sindh,818,Sukkur
1996,0.048,0.153141667,2.48175726,333.3,134.3,NaN,NaN,NaN,NaN,2.46,0.5,2.47,0.51,wheat,Sindh,818,Sukkur
1997,0.043000001,0.166270834,2.56712963,110.9,43.2,NaN,NaN,NaN,NaN,2.67,0.49,2.67,0.55,wheat,Sindh,818,Sukkur
1998,0.055,0.174683334,2.613839286,117.1,44.8,NaN,NaN,NaN,NaN,2.8,0.53,2.8,0.56,wheat,Sindh,818,Sukkur
1999,0.0624,0.173191667,2.626931567,119,45.3,NaN,NaN,NaN,NaN,2.78,0.53,2.78,0.55,wheat,Sindh,818,Sukkur
2000,0.063,0.166429167,2.737373737,135.5,49.5,NaN,NaN,NaN,NaN,2.67,0.51,2.67,0.55,wheat,Sindh,818,Sukkur
2001,0.0484,0.1556,3.068965517,106.8,34.8,NaN,NaN,NaN,NaN,2.48,0.47,2.5,0.53,wheat,Sindh,818,Sukkur
2002,0.075399999,0.156033334,2.743781095,110.3,40.2,NaN,NaN,NaN,NaN,2.5,0.49,2.51,0.52,wheat,Sindh,818,Sukkur
2003,0.039999999,0.157333334,2.772378517,108.4,39.1,NaN,NaN,NaN,NaN,2.52,0.48,2.53,0.53,wheat,Sindh,818,Sukkur
2004,0.0594,0.1795625,2.746803069,107.4,39.1,NaN,NaN,NaN,NaN,2.88,0.55,2.88,0.56,wheat,Sindh,818,Sukkur
2005,0.0356,0.174004167,2.906515581,102.6,35.3,NaN,NaN,NaN,NaN,2.78,0.52,2.79,0.54,wheat,Sindh,818,Sukkur
2006,0.0424,0.173579167,3.061425061,124.6,40.7,NaN,NaN,NaN,NaN,2.77,0.53,2.79,0.58,wheat,Sindh,818,Sukkur
2007,0.0742,0.204316667,3.695067265,164.8,44.6,NaN,NaN,NaN,NaN,3.22,0.56,3.27,0.62,wheat,Sindh,818,Sukkur
2008,0.055400001,0.200445834,3.604910714,161.5,44.8,NaN,NaN,NaN,NaN,3.17,0.55,3.21,0.58,wheat,Sindh,818,Sukkur
2009,0.048399999,0.221266666,3.630733945,158.3,43.6,NaN,NaN,NaN,NaN,3.5,0.62,3.53,0.64,wheat,Sindh,818,Sukkur
2010,0.04,0.2145375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.43,0.61,wheat,Sindh,818,Sukkur
2011,0.094,0.228358333,3.945492662,188.2,47.7,185.2,44.7,3,3.1,3.58,0.66,3.64,0.63,wheat,Sindh,818,Sukkur
2012,0.088200001,0.226687499,3.778947368,179.5,47.5,176.8,44.2,2.6,3.3,3.58,0.61,3.62,0.66,wheat,Sindh,818,Sukkur
2013,0.056600001,0.233475,3.494736842,166,47.5,163.6,44.7,2.4,2.8,3.74,0.68,3.72,0.64,wheat,Sindh,818,Sukkur
2014,0.0432,0.233541667,3.612033195,174.1,48.2,171.4,45.2,2.7,3,3.73,0.67,3.73,0.66,wheat,Sindh,818,Sukkur
2015,0.034999999,0.221533334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.54,0.65,wheat,Sindh,818,Sukkur
2016,0.034999999,0.237966666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.79,0.68,wheat,Sindh,818,Sukkur
2017,0.0292,0.2351375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.75,0.65,wheat,Sindh,818,Sukkur
2018,0.043800001,0.232229167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.7,0.65,wheat,Sindh,818,Sukkur
2019,0.035000001,0.229216667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.66,0.63,wheat,Sindh,818,Sukkur
2020,0.037199999,0.238425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.8,0.68,wheat,Sindh,818,Sukkur
2021,0.040400001,0.238762501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.81,0.66,wheat,Sindh,818,Sukkur
1982,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Sindh,819,Tando Allah Yar
1983,0.178899997,0.19345,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,1.87,3.21,wheat,Sindh,819,Tando Allah Yar
1984,0.198999999,0.217985713,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.59,3.36,wheat,Sindh,819,Tando Allah Yar
1985,0.1942,0.217021428,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.57,3.39,wheat,Sindh,819,Tando Allah Yar
1986,0.1986,0.20585,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.24,3.3,wheat,Sindh,819,Tando Allah Yar
1987,0.2065,0.214228571,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.48,3.41,wheat,Sindh,819,Tando Allah Yar
1988,0.209199999,0.200757143,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.09,3.32,wheat,Sindh,819,Tando Allah Yar
1989,0.230600001,0.249471429,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3.52,3.69,wheat,Sindh,819,Tando Allah Yar
1990,0.220599997,0.244978572,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3.39,3.55,wheat,Sindh,819,Tando Allah Yar
1991,0.22,0.244314285,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3.37,3.5,wheat,Sindh,819,Tando Allah Yar
1992,0.206199999,0.222564285,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.73,3.36,wheat,Sindh,819,Tando Allah Yar
1993,0.207699999,0.227907143,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.88,3.4,wheat,Sindh,819,Tando Allah Yar
1994,0.243399999,0.240071429,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3.24,3.6,wheat,Sindh,819,Tando Allah Yar
1995,0.230999996,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Sindh,819,Tando Allah Yar
1996,0.208000001,0.222757143,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.73,3.58,wheat,Sindh,819,Tando Allah Yar
1997,0.229100001,0.230685714,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.97,3.7,wheat,Sindh,819,Tando Allah Yar
1998,0.233299999,0.23787143,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3.18,3.49,wheat,Sindh,819,Tando Allah Yar
1999,0.2373,0.253507143,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3.64,3.69,wheat,Sindh,819,Tando Allah Yar
2000,0.1976,0.226107142,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.83,3.35,wheat,Sindh,819,Tando Allah Yar
2001,0.1992,0.210992856,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.39,3.33,wheat,Sindh,819,Tando Allah Yar
2002,0.195200002,0.206821428,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.27,3.31,wheat,Sindh,819,Tando Allah Yar
2003,0.226400001,0.215557142,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.52,3.34,wheat,Sindh,819,Tando Allah Yar
2004,0.235799998,0.233671429,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3.05,3.48,wheat,Sindh,819,Tando Allah Yar
2005,0.241999999,0.234399999,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3.07,3.5,wheat,Sindh,819,Tando Allah Yar
2006,0.235200001,0.241421428,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3.28,3.7,wheat,Sindh,819,Tando Allah Yar
2007,0.226000001,0.244378571,3.035714286,85,28,NaN,NaN,NaN,NaN,3.63,1.34,3.37,3.65,wheat,Sindh,819,Tando Allah Yar
2008,0.239799999,0.260035715,3.811258278,115.1,30.2,NaN,NaN,NaN,NaN,3.84,3.66,3.83,3.71,wheat,Sindh,819,Tando Allah Yar
2009,0.242099999,0.25287857,3.779503106,121.7,32.2,NaN,NaN,NaN,NaN,3.59,3.46,3.62,3.61,wheat,Sindh,819,Tando Allah Yar
2010,0.237300001,0.258857142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.79,3.79,wheat,Sindh,819,Tando Allah Yar
2011,0.250399998,0.273649999,4.071428571,148.2,36.4,148.2,36.4,0,0,4.58,4.83,4.23,3.69,wheat,Sindh,819,Tando Allah Yar
2012,0.193700002,0.249107142,3.661016949,108,29.5,108,29.5,0,0,3.46,3.64,3.51,3.62,wheat,Sindh,819,Tando Allah Yar
2013,0.219499998,0.258742857,3.971518987,125.5,31.6,125.5,31.6,0,0,3.77,3.38,3.79,3.77,wheat,Sindh,819,Tando Allah Yar
2014,0.218799999,0.259257144,3.86196319,125.9,32.6,125.9,32.6,0,0,3.8,3.61,3.8,3.75,wheat,Sindh,819,Tando Allah Yar
2015,0.222299999,0.250692858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.55,3.61,wheat,Sindh,819,Tando Allah Yar
2016,0.221599999,0.248600001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.49,3.7,wheat,Sindh,819,Tando Allah Yar
2017,0.239599998,0.26005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.83,3.75,wheat,Sindh,819,Tando Allah Yar
2018,0.2277,0.254921429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.68,3.65,wheat,Sindh,819,Tando Allah Yar
2019,0.2263,0.252978571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.62,3.5,wheat,Sindh,819,Tando Allah Yar
2020,0.214199999,0.26755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.05,3.78,wheat,Sindh,819,Tando Allah Yar
2021,0.212899996,0.265092857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.97,3.81,wheat,Sindh,819,Tando Allah Yar
1982,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Sindh,820,Tando Muhammad Khan
1983,0.106000001,0.108125001,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.71,0.24,wheat,Sindh,820,Tando Muhammad Khan
1984,0.119999999,0.132392857,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.78,0.26,wheat,Sindh,820,Tando Muhammad Khan
1985,0.110749999,0.115214286,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.73,0.23,wheat,Sindh,820,Tando Muhammad Khan
1986,0.116,0.119464286,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.75,0.25,wheat,Sindh,820,Tando Muhammad Khan
1987,0.1335,0.124339286,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.76,0.26,wheat,Sindh,820,Tando Muhammad Khan
1988,0.116000002,0.110642858,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.72,0.24,wheat,Sindh,820,Tando Muhammad Khan
1989,0.12325,0.132232144,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.78,0.25,wheat,Sindh,820,Tando Muhammad Khan
1990,0.11925,0.128750001,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.77,0.26,wheat,Sindh,820,Tando Muhammad Khan
1991,0.109749999,0.120839285,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.75,0.25,wheat,Sindh,820,Tando Muhammad Khan
1992,0.11675,0.107714286,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.71,0.24,wheat,Sindh,820,Tando Muhammad Khan
1993,0.124749999,0.132589286,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.78,0.25,wheat,Sindh,820,Tando Muhammad Khan
1994,0.1295,0.124892857,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.76,0.26,wheat,Sindh,820,Tando Muhammad Khan
1995,0.123000002,0.125071429,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.76,0.25,wheat,Sindh,820,Tando Muhammad Khan
1996,0.113750001,0.116160715,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.74,0.24,wheat,Sindh,820,Tando Muhammad Khan
1997,0.132250002,0.122839286,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.76,0.25,wheat,Sindh,820,Tando Muhammad Khan
1998,0.127500001,0.125285715,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.76,0.25,wheat,Sindh,820,Tando Muhammad Khan
1999,0.142999995,0.127107143,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.77,0.26,wheat,Sindh,820,Tando Muhammad Khan
2000,0.098750001,0.099553571,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.69,0.23,wheat,Sindh,820,Tando Muhammad Khan
2001,0.113500001,0.109732143,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.72,0.24,wheat,Sindh,820,Tando Muhammad Khan
2002,0.107749999,0.105267857,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.71,0.24,wheat,Sindh,820,Tando Muhammad Khan
2003,0.109000001,0.110142858,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.72,0.24,wheat,Sindh,820,Tando Muhammad Khan
2004,0.091499999,0.091035714,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.67,0.23,wheat,Sindh,820,Tando Muhammad Khan
